chutes1090.lvl_1,77,0 
labyrinth.lvl_12,100,16 
labyrinth.lvl_13,100,23 
labyrinth.lvl_14,100,23 
labyrinth.lvl_15,100,23 
labyrinth.lvl_16,100,21 
labyrinth.lvl_17,100,22 
labyrinth.lvl_18,100,22 
labyrinth.lvl_19,100,26 
labyrinth.lvl_2,100,26 
labyrinth.lvl_20,100,22 
labyrinth.lvl_21,100,21 
labyrinth.lvl_22,100,23 
labyrinth.lvl_23,100,24 
labyrinth.lvl_24,100,23 
labyrinth.lvl_25,100,22 
labyrinth.lvl_26,100,22 
labyrinth.lvl_27,100,20 
labyrinth.lvl_28,100,21 
labyrinth.lvl_29,100,20 
labyrinth.lvl_3,100,26 
labyrinth.lvl_30,100,20 
labyrinth.lvl_4,100,26 
labyrinth.lvl_5,100,23 
labyrinth.lvl_6,100,17 
labyrinth.lvl_7,100,24 
labyrinth.lvl_8,100,23 
labyrinth.lvl_9,100,16 
ladder1090.lvl_1,247,0 
ladder1090.lvl_10,229,0 
ladder1090.lvl_11,214,0 
ladder1090.lvl_12,235,0 
ladder1090.lvl_13,201,0 
ladder1090.lvl_14,250,1 
ladder1090.lvl_15,220,0 
ladder1090.lvl_16,246,0 
ladder1090.lvl_17,208,0 
ladder1090.lvl_18,195,0 
ladder1090.lvl_19,224,0 
ladder1090.lvl_2,240,0 
ladder1090.lvl_20,234,0 
ladder1090.lvl_21,180,0 
ladder1090.lvl_22,247,0 
ladder1090.lvl_23,229,0 
ladder1090.lvl_24,226,0 
ladder1090.lvl_25,195,0 
ladder1090.lvl_26,241,0 
ladder1090.lvl_27,230,0 
ladder1090.lvl_28,194,0 
ladder1090.lvl_29,248,0 
ladder1090.lvl_3,198,0 
ladder1090.lvl_30,240,0 
ladder1090.lvl_4,201,0 
ladder1090.lvl_5,190,0 
ladder1090.lvl_6,250,1 
ladder1090.lvl_7,217,0 
ladder1090.lvl_8,243,0 
ladder1090.lvl_9,250,2 
ladder1090_sparse.lvl_1,128,0 
ladder1090_sparse.lvl_10,154,0 
ladder1090_sparse.lvl_11,156,0 
ladder1090_sparse.lvl_12,190,0 
ladder1090_sparse.lvl_13,183,0 
ladder1090_sparse.lvl_14,125,0 
ladder1090_sparse.lvl_15,147,0 
ladder1090_sparse.lvl_16,216,0 
ladder1090_sparse.lvl_17,174,0 
ladder1090_sparse.lvl_18,128,0 
ladder1090_sparse.lvl_19,171,0 
ladder1090_sparse.lvl_2,230,0 
ladder1090_sparse.lvl_20,205,0 
ladder1090_sparse.lvl_21,131,0 
ladder1090_sparse.lvl_22,161,0 
ladder1090_sparse.lvl_23,174,0 
ladder1090_sparse.lvl_24,176,0 
ladder1090_sparse.lvl_25,158,0 
ladder1090_sparse.lvl_26,148,0 
ladder1090_sparse.lvl_27,210,0 
ladder1090_sparse.lvl_28,200,0 
ladder1090_sparse.lvl_29,200,0 
ladder1090_sparse.lvl_3,176,0 
ladder1090_sparse.lvl_30,199,0 
ladder1090_sparse.lvl_4,152,0 
ladder1090_sparse.lvl_5,151,0 
ladder1090_sparse.lvl_6,151,0 
ladder1090_sparse.lvl_7,197,0 
ladder1090_sparse.lvl_8,161,0 
ladder1090_sparse.lvl_9,167,0 
ladder5050.lvl_1,205,0 
ladder5050.lvl_10,220,0 
ladder5050.lvl_11,239,0 
ladder5050.lvl_12,217,0 
ladder5050.lvl_13,223,0 
ladder5050.lvl_14,201,0 
ladder5050.lvl_15,250,1 
ladder5050.lvl_16,242,0 
ladder5050.lvl_17,209,0 
ladder5050.lvl_18,196,0 
ladder5050.lvl_19,226,0 
ladder5050.lvl_2,221,0 
ladder5050.lvl_20,227,0 
ladder5050.lvl_21,222,0 
ladder5050.lvl_22,216,0 
ladder5050.lvl_23,216,0 
ladder5050.lvl_24,174,0 
ladder5050.lvl_25,203,0 
ladder5050.lvl_26,238,0 
ladder5050.lvl_27,193,0 
ladder5050.lvl_28,214,0 
ladder5050.lvl_29,207,0 
ladder5050.lvl_3,232,0 
ladder5050.lvl_30,240,0 
ladder5050.lvl_4,222,0 
ladder5050.lvl_5,210,0 
ladder5050.lvl_6,206,0 
ladder5050.lvl_7,250,1 
ladder5050.lvl_8,250,1 
ladder5050.lvl_9,222,0 
ladder5050_sparse.lvl_1,156,0 
ladder5050_sparse.lvl_10,181,0 
ladder5050_sparse.lvl_11,175,0 
ladder5050_sparse.lvl_12,222,0 
ladder5050_sparse.lvl_13,163,0 
ladder5050_sparse.lvl_14,147,0 
ladder5050_sparse.lvl_15,214,0 
ladder5050_sparse.lvl_16,185,0 
ladder5050_sparse.lvl_17,197,0 
ladder5050_sparse.lvl_18,147,0 
ladder5050_sparse.lvl_19,205,0 
ladder5050_sparse.lvl_2,147,0 
ladder5050_sparse.lvl_20,155,0 
ladder5050_sparse.lvl_21,178,0 
ladder5050_sparse.lvl_22,166,0 
ladder5050_sparse.lvl_23,196,0 
ladder5050_sparse.lvl_24,202,0 
ladder5050_sparse.lvl_25,147,0 
ladder5050_sparse.lvl_26,147,0 
ladder5050_sparse.lvl_27,149,0 
ladder5050_sparse.lvl_28,147,0 
ladder5050_sparse.lvl_29,175,0 
ladder5050_sparse.lvl_3,182,0 
ladder5050_sparse.lvl_30,169,0 
ladder5050_sparse.lvl_4,172,0 
ladder5050_sparse.lvl_5,182,0 
ladder5050_sparse.lvl_6,162,0 
ladder5050_sparse.lvl_7,200,0 
ladder5050_sparse.lvl_8,120,0 
ladder5050_sparse.lvl_9,147,0 
ladder9010.lvl_1,242,0 
ladder9010.lvl_10,229,0 
ladder9010.lvl_11,193,0 
ladder9010.lvl_12,250,2 
ladder9010.lvl_13,241,0 
ladder9010.lvl_14,220,0 
ladder9010.lvl_15,248,0 
ladder9010.lvl_16,236,0 
ladder9010.lvl_17,205,0 
ladder9010.lvl_18,250,1 
ladder9010.lvl_19,196,0 
ladder9010.lvl_2,250,0 
ladder9010.lvl_20,219,0 
ladder9010.lvl_21,186,0 
ladder9010.lvl_22,250,1 
ladder9010.lvl_23,250,1 
ladder9010.lvl_24,234,0 
ladder9010.lvl_25,190,0 
ladder9010.lvl_26,228,0 
ladder9010.lvl_27,221,0 
ladder9010.lvl_28,245,0 
ladder9010.lvl_29,237,0 
ladder9010.lvl_3,185,0 
ladder9010.lvl_30,223,0 
ladder9010.lvl_4,250,1 
ladder9010.lvl_5,250,1 
ladder9010.lvl_6,235,0 
ladder9010.lvl_7,206,0 
ladder9010.lvl_8,248,0 
ladder9010.lvl_9,244,0 
ladder9010_sparse.lvl_1,174,0 
ladder9010_sparse.lvl_10,167,0 
ladder9010_sparse.lvl_11,152,0 
ladder9010_sparse.lvl_12,175,0 
ladder9010_sparse.lvl_13,133,0 
ladder9010_sparse.lvl_14,158,0 
ladder9010_sparse.lvl_15,168,0 
ladder9010_sparse.lvl_16,197,0 
ladder9010_sparse.lvl_17,141,0 
ladder9010_sparse.lvl_18,220,0 
ladder9010_sparse.lvl_19,172,0 
ladder9010_sparse.lvl_2,174,0 
ladder9010_sparse.lvl_20,181,0 
ladder9010_sparse.lvl_21,162,0 
ladder9010_sparse.lvl_22,187,0 
ladder9010_sparse.lvl_23,149,0 
ladder9010_sparse.lvl_24,250,1 
ladder9010_sparse.lvl_25,180,0 
ladder9010_sparse.lvl_26,143,0 
ladder9010_sparse.lvl_27,172,0 
ladder9010_sparse.lvl_28,236,0 
ladder9010_sparse.lvl_29,158,0 
ladder9010_sparse.lvl_3,142,0 
ladder9010_sparse.lvl_30,214,0 
ladder9010_sparse.lvl_4,185,0 
ladder9010_sparse.lvl_5,174,0 
ladder9010_sparse.lvl_6,174,0 
ladder9010_sparse.lvl_7,244,0 
ladder9010_sparse.lvl_8,156,0 
ladder9010_sparse.lvl_9,232,0 
open1090.lvl_1,158,0 
open1090.lvl_10,145,0 
open1090.lvl_11,149,0 
open1090.lvl_12,161,0 
open1090.lvl_13,200,60 
open1090.lvl_14,200,74 
open1090.lvl_15,146,0 
open1090.lvl_16,153,0 
open1090.lvl_17,170,0 
open1090.lvl_18,159,0 
open1090.lvl_19,164,0 
open1090.lvl_2,149,0 
open1090.lvl_20,178,0 
open1090.lvl_21,200,58 
open1090.lvl_22,158,0 
open1090.lvl_23,156,0 
open1090.lvl_24,172,0 
open1090.lvl_25,142,0 
open1090.lvl_26,165,0 
open1090.lvl_27,149,0 
open1090.lvl_28,149,0 
open1090.lvl_29,151,0 
open1090.lvl_3,184,0 
open1090.lvl_30,165,0 
open1090.lvl_4,156,0 
open1090.lvl_5,154,0 
open1090.lvl_6,200,64 
open1090.lvl_7,153,0 
open1090.lvl_8,144,0 
open1090.lvl_9,161,0 
open1090_sparse.lvl_1,137,0 
open1090_sparse.lvl_10,127,0 
open1090_sparse.lvl_11,80,0 
open1090_sparse.lvl_12,95,0 
open1090_sparse.lvl_13,103,0 
open1090_sparse.lvl_14,105,0 
open1090_sparse.lvl_15,107,0 
open1090_sparse.lvl_16,99,0 
open1090_sparse.lvl_17,92,0 
open1090_sparse.lvl_18,100,0 
open1090_sparse.lvl_19,93,0 
open1090_sparse.lvl_2,101,0 
open1090_sparse.lvl_20,78,0 
open1090_sparse.lvl_21,95,0 
open1090_sparse.lvl_22,94,0 
open1090_sparse.lvl_23,96,0 
open1090_sparse.lvl_24,105,0 
open1090_sparse.lvl_25,96,0 
open1090_sparse.lvl_26,95,0 
open1090_sparse.lvl_27,98,0 
open1090_sparse.lvl_28,99,0 
open1090_sparse.lvl_29,120,0 
open1090_sparse.lvl_3,113,0 
open1090_sparse.lvl_30,99,0 
open1090_sparse.lvl_4,94,0 
open1090_sparse.lvl_5,90,0 
open1090_sparse.lvl_6,119,0 
open1090_sparse.lvl_7,102,0 
open1090_sparse.lvl_8,99,0 
open1090_sparse.lvl_9,93,0 
open5050.lvl_1,172,0 
open5050.lvl_10,148,0 
open5050.lvl_11,157,0 
open5050.lvl_12,161,0 
open5050.lvl_13,200,1 
open5050.lvl_14,161,0 
open5050.lvl_15,153,0 
open5050.lvl_16,157,0 
open5050.lvl_17,144,0 
open5050.lvl_18,143,0 
open5050.lvl_19,147,0 
open5050.lvl_2,169,0 
open5050.lvl_20,146,0 
open5050.lvl_21,200,7 
open5050.lvl_22,177,0 
open5050.lvl_23,192,0 
open5050.lvl_24,146,0 
open5050.lvl_25,164,0 
open5050.lvl_26,156,0 
open5050.lvl_27,161,0 
open5050.lvl_28,149,0 
open5050.lvl_29,151,0 
open5050.lvl_3,158,0 
open5050.lvl_30,144,0 
open5050.lvl_4,152,0 
open5050.lvl_5,152,0 
open5050.lvl_6,159,0 
open5050.lvl_7,200,26 
open5050.lvl_8,200,38 
open5050.lvl_9,174,0 
open5050_sparse.lvl_1,102,0 
open5050_sparse.lvl_10,99,0 
open5050_sparse.lvl_11,102,0 
open5050_sparse.lvl_12,86,0 
open5050_sparse.lvl_13,99,0 
open5050_sparse.lvl_14,109,0 
open5050_sparse.lvl_15,107,0 
open5050_sparse.lvl_16,103,0 
open5050_sparse.lvl_17,103,0 
open5050_sparse.lvl_18,93,0 
open5050_sparse.lvl_19,86,0 
open5050_sparse.lvl_2,135,0 
open5050_sparse.lvl_20,101,0 
open5050_sparse.lvl_21,103,0 
open5050_sparse.lvl_22,94,0 
open5050_sparse.lvl_23,90,0 
open5050_sparse.lvl_24,106,0 
open5050_sparse.lvl_25,101,0 
open5050_sparse.lvl_26,104,0 
open5050_sparse.lvl_27,93,0 
open5050_sparse.lvl_28,104,0 
open5050_sparse.lvl_29,81,0 
open5050_sparse.lvl_3,91,0 
open5050_sparse.lvl_30,102,0 
open5050_sparse.lvl_4,88,0 
open5050_sparse.lvl_5,96,0 
open5050_sparse.lvl_6,121,0 
open5050_sparse.lvl_7,91,0 
open5050_sparse.lvl_8,117,0 
open5050_sparse.lvl_9,104,0 
open9010.lvl_1,165,0 
open9010.lvl_10,148,0 
open9010.lvl_11,155,0 
open9010.lvl_12,160,0 
open9010.lvl_13,138,0 
open9010.lvl_14,146,0 
open9010.lvl_15,145,0 
open9010.lvl_16,200,59 
open9010.lvl_17,161,0 
open9010.lvl_18,150,0 
open9010.lvl_19,174,0 
open9010.lvl_2,160,0 
open9010.lvl_20,150,0 
open9010.lvl_21,160,0 
open9010.lvl_22,157,0 
open9010.lvl_23,152,0 
open9010.lvl_24,163,0 
open9010.lvl_25,149,0 
open9010.lvl_26,151,0 
open9010.lvl_27,200,45 
open9010.lvl_28,164,0 
open9010.lvl_29,151,0 
open9010.lvl_3,153,0 
open9010.lvl_30,146,0 
open9010.lvl_4,156,0 
open9010.lvl_5,149,0 
open9010.lvl_6,156,0 
open9010.lvl_7,150,0 
open9010.lvl_8,154,0 
open9010.lvl_9,150,0 
open9010_sparse.lvl_1,101,0 
open9010_sparse.lvl_10,105,0 
open9010_sparse.lvl_11,112,0 
open9010_sparse.lvl_12,107,0 
open9010_sparse.lvl_13,105,0 
open9010_sparse.lvl_14,94,0 
open9010_sparse.lvl_15,99,0 
open9010_sparse.lvl_16,98,0 
open9010_sparse.lvl_17,103,0 
open9010_sparse.lvl_18,97,0 
open9010_sparse.lvl_19,97,0 
open9010_sparse.lvl_2,104,0 
open9010_sparse.lvl_20,98,0 
open9010_sparse.lvl_21,100,0 
open9010_sparse.lvl_22,102,0 
open9010_sparse.lvl_23,79,0 
open9010_sparse.lvl_24,106,0 
open9010_sparse.lvl_25,88,0 
open9010_sparse.lvl_26,90,0 
open9010_sparse.lvl_27,95,0 
open9010_sparse.lvl_28,108,0 
open9010_sparse.lvl_29,114,0 
open9010_sparse.lvl_3,94,0 
open9010_sparse.lvl_30,94,0 
open9010_sparse.lvl_4,102,0 
open9010_sparse.lvl_5,112,0 
open9010_sparse.lvl_6,141,0 
open9010_sparse.lvl_7,135,0 
open9010_sparse.lvl_8,97,0 
open9010_sparse.lvl_9,98,0 
porous1090.lvl_1,61,0 
porous1090.lvl_10,60,0 
porous1090.lvl_11,62,0 
porous1090.lvl_12,60,0 
porous1090.lvl_13,57,0 
porous1090.lvl_14,65,0 
porous1090.lvl_15,61,0 
porous1090.lvl_16,68,0 
porous1090.lvl_17,75,0 
porous1090.lvl_18,61,0 
porous1090.lvl_19,50,0 
porous1090.lvl_2,59,0 
porous1090.lvl_20,62,0 
porous1090.lvl_21,59,0 
porous1090.lvl_22,66,0 
porous1090.lvl_23,83,0 
porous1090.lvl_24,59,0 
porous1090.lvl_25,69,0 
porous1090.lvl_26,59,0 
porous1090.lvl_27,69,0 
porous1090.lvl_28,58,0 
porous1090.lvl_29,63,0 
porous1090.lvl_3,54,0 
porous1090.lvl_30,64,0 
porous1090.lvl_4,59,0 
porous1090.lvl_5,62,0 
porous1090.lvl_6,64,0 
porous1090.lvl_7,61,0 
porous1090.lvl_8,70,0 
porous1090.lvl_9,54,0 
porous1090_sparse.lvl_1,56,0 
porous1090_sparse.lvl_10,60,0 
porous1090_sparse.lvl_11,43,0 
porous1090_sparse.lvl_12,49,0 
porous1090_sparse.lvl_13,58,0 
porous1090_sparse.lvl_14,48,0 
porous1090_sparse.lvl_15,51,0 
porous1090_sparse.lvl_16,45,0 
porous1090_sparse.lvl_17,48,0 
porous1090_sparse.lvl_18,52,0 
porous1090_sparse.lvl_19,49,0 
porous1090_sparse.lvl_2,59,0 
porous1090_sparse.lvl_20,52,0 
porous1090_sparse.lvl_21,49,0 
porous1090_sparse.lvl_22,43,0 
porous1090_sparse.lvl_23,62,0 
porous1090_sparse.lvl_24,49,0 
porous1090_sparse.lvl_25,50,0 
porous1090_sparse.lvl_26,47,0 
porous1090_sparse.lvl_27,56,0 
porous1090_sparse.lvl_28,42,0 
porous1090_sparse.lvl_29,60,0 
porous1090_sparse.lvl_3,60,0 
porous1090_sparse.lvl_30,49,0 
porous1090_sparse.lvl_4,54,0 
porous1090_sparse.lvl_5,73,0 
porous1090_sparse.lvl_6,52,0 
porous1090_sparse.lvl_7,50,0 
porous1090_sparse.lvl_8,50,0 
porous1090_sparse.lvl_9,52,0 
porous5050.lvl_1,66,0 
porous5050.lvl_10,60,0 
porous5050.lvl_11,59,0 
porous5050.lvl_12,55,0 
porous5050.lvl_13,56,0 
porous5050.lvl_14,64,0 
porous5050.lvl_15,58,0 
porous5050.lvl_16,75,0 
porous5050.lvl_17,65,0 
porous5050.lvl_18,55,0 
porous5050.lvl_19,60,0 
porous5050.lvl_2,61,0 
porous5050.lvl_20,55,0 
porous5050.lvl_21,83,0 
porous5050.lvl_22,57,0 
porous5050.lvl_23,72,0 
porous5050.lvl_24,60,0 
porous5050.lvl_25,63,0 
porous5050.lvl_26,62,0 
porous5050.lvl_27,70,0 
porous5050.lvl_28,65,0 
porous5050.lvl_29,69,0 
porous5050.lvl_3,62,0 
porous5050.lvl_30,58,0 
porous5050.lvl_4,62,0 
porous5050.lvl_5,61,0 
porous5050.lvl_6,62,0 
porous5050.lvl_7,71,0 
porous5050.lvl_8,73,0 
porous5050.lvl_9,63,0 
porous5050_sparse.lvl_1,50,0 
porous5050_sparse.lvl_10,56,0 
porous5050_sparse.lvl_11,45,0 
porous5050_sparse.lvl_12,49,0 
porous5050_sparse.lvl_13,48,0 
porous5050_sparse.lvl_14,57,0 
porous5050_sparse.lvl_15,45,0 
porous5050_sparse.lvl_16,52,0 
porous5050_sparse.lvl_17,58,0 
porous5050_sparse.lvl_18,51,0 
porous5050_sparse.lvl_19,52,0 
porous5050_sparse.lvl_2,50,0 
porous5050_sparse.lvl_20,64,0 
porous5050_sparse.lvl_21,63,0 
porous5050_sparse.lvl_22,40,0 
porous5050_sparse.lvl_23,43,0 
porous5050_sparse.lvl_24,57,0 
porous5050_sparse.lvl_25,72,0 
porous5050_sparse.lvl_26,51,0 
porous5050_sparse.lvl_27,46,0 
porous5050_sparse.lvl_28,44,0 
porous5050_sparse.lvl_29,60,0 
porous5050_sparse.lvl_3,48,0 
porous5050_sparse.lvl_30,65,0 
porous5050_sparse.lvl_4,59,0 
porous5050_sparse.lvl_5,52,0 
porous5050_sparse.lvl_6,65,0 
porous5050_sparse.lvl_7,56,0 
porous5050_sparse.lvl_8,56,0 
porous5050_sparse.lvl_9,48,0 
porous9010.lvl_1,60,0 
porous9010.lvl_10,55,0 
porous9010.lvl_11,56,0 
porous9010.lvl_12,78,0 
porous9010.lvl_13,63,0 
porous9010.lvl_14,55,0 
porous9010.lvl_15,75,0 
porous9010.lvl_16,66,0 
porous9010.lvl_17,68,0 
porous9010.lvl_18,66,0 
porous9010.lvl_19,60,0 
porous9010.lvl_2,55,0 
porous9010.lvl_20,66,0 
porous9010.lvl_21,64,0 
porous9010.lvl_22,63,0 
porous9010.lvl_23,65,0 
porous9010.lvl_24,60,0 
porous9010.lvl_25,63,0 
porous9010.lvl_26,62,0 
porous9010.lvl_27,65,0 
porous9010.lvl_28,71,0 
porous9010.lvl_29,70,0 
porous9010.lvl_3,64,0 
porous9010.lvl_30,55,0 
porous9010.lvl_4,59,0 
porous9010.lvl_5,56,0 
porous9010.lvl_6,71,0 
porous9010.lvl_7,59,0 
porous9010.lvl_8,72,0 
porous9010.lvl_9,66,0 
porous9010_sparse.lvl_1,50,0 
porous9010_sparse.lvl_10,51,0 
porous9010_sparse.lvl_11,43,0 
porous9010_sparse.lvl_12,53,0 
porous9010_sparse.lvl_13,54,0 
porous9010_sparse.lvl_14,53,0 
porous9010_sparse.lvl_15,50,0 
porous9010_sparse.lvl_16,60,0 
porous9010_sparse.lvl_17,65,0 
porous9010_sparse.lvl_18,49,0 
porous9010_sparse.lvl_19,57,0 
porous9010_sparse.lvl_2,51,0 
porous9010_sparse.lvl_20,51,0 
porous9010_sparse.lvl_21,44,0 
porous9010_sparse.lvl_22,51,0 
porous9010_sparse.lvl_23,47,0 
porous9010_sparse.lvl_24,62,0 
porous9010_sparse.lvl_25,49,0 
porous9010_sparse.lvl_26,50,0 
porous9010_sparse.lvl_27,65,0 
porous9010_sparse.lvl_28,48,0 
porous9010_sparse.lvl_29,51,0 
porous9010_sparse.lvl_3,47,0 
porous9010_sparse.lvl_30,46,0 
porous9010_sparse.lvl_4,61,0 
porous9010_sparse.lvl_5,51,0 
porous9010_sparse.lvl_6,48,0 
porous9010_sparse.lvl_7,47,0 
porous9010_sparse.lvl_8,51,0 
porous9010_sparse.lvl_9,42,0
